x[i+k],x[i]
0.650626,0.412306
0.794763,0.280467
0.613683,0.235047
0.298639,0.47405
0.284316,0.96907
0.307496,0.361881
0.512906,0.455701
0.393948,0.0106171
0.827268,0.867127
0.0196445,0.675659
0.991751,0.921812
0.0698885,0.528079
0.401306,0.751439
0.477996,0.125275
0.048639,0.461106
0.873412,0.291173
0.571639,0.699265
0.934312,0.668175
0.142225,0.185323
0.154393,0.232951
0.594832,0.426541
0.882242,0.46189
0.472507,0.107738
0.974865,0.27619
0.95185,0.299775
0.221587,0.99451
0.522588,0.943601
0.69504,0.291475
0.41675,0.923895
0.385001,0.173036
0.464208,0.465389
0.164654,0.258413
0.926589,0.0358477
0.221171,0.0989663
0.331917,0.0688135
0.495355,0.375564
0.837454,0.926749
0.0344874,0.377597
0.653787,0.309961
0.609736,0.00935241
0.00386199,0.605637
0.549238,0.831323
0.122798,0.52645
0.450345,0.244277
0.417313,0.539549
0.00493794,0.835346
0.0937589,0.881521
0.917369,0.169592
0.268558,0.0203474
0.089161,0.138539
0.514103,0.600475
0.527224,0.584516
0.962112,0.351557
0.661518,0.561712
0.571064,0.615899
0.221536,0.271254
0.102577,0.574926
0.101377,0.770774
0.015051,0.225375
0.764924,0.551721
0.387067,0.432364
0.313885,0.769862
0.939454,0.480826
0.501174,0.231253
0.369793,0.208012
0.808488,0.590334
0.17485,0.883896
0.235453,0.335712
0.897424,0.136962
0.752861,0.896971
0.168225,0.468488
0.0434146,0.974398
0.745172,0.270803
0.496178,0.144791
0.696513,0.760223
0.192586,0.261102
0.0309635,0.0835797
0.564406,0.506471
0.737725,0.970417
0.17843,0.0655793
0.655914,0.107517
0.991413,0.986918
0.32263,0.830764
0.967726,0.226866
0.123838,0.220054
0.688542,0.720587
0.694985,0.292063
0.562866,0.731957
0.876748,0.440157
0.200379,0.0590435
0.320145,0.573261
0.65684,0.392965
0.899437,0.351109
0.321526,0.221246
0.286825,0.637161
0.744678,0.499956
0.486873,0.942739
0.773503,0.736092
0.962958,0.809503
0.0295571,0.741229
0.461816,0.0867955
0.378859,0.718099
0.450056,0.156801
0.596958,0.941724
0.000767693,0.326804
0.900065,0.797337
0.190303,0.320913
0.672021,0.556905
0.778152,0.0897392
0.7269,0.993547
0.493503,0.0649769
0.00771607,0.471579
0.20767,0.980376
0.789879,0.781219
0.522448,0.170628
0.257423,0.819437
0.537536,0.984264
0.141065,0.636282
0.578006,0.987592
0.314397,0.738023
0.53536,0.578774
0.899687,0.214462
0.771367,0.725663
0.815402,0.571708
0.565256,0.549519
0.614496,0.542303
0.0138811,0.0587587
0.0391351,0.622212
0.403431,0.221551
0.392179,0.829015
0.648451,0.925878
0.910142,0.649603
0.285885,0.185987
0.173579,0.0512077
0.789231,0.863891
0.442665,0.487976
0.702437,0.324591
0.0502544,0.342352
0.91406,0.473805
0.0233231,0.865657
0.407959,0.479315
0.538074,0.637819
0.26003,0.42184
0.643391,0.577209
0.406224,0.663461
0.589339,0.0355706
0.685173,0.0546747
0.240662,0.499481
0.550689,0.971058
0.834949,0.414241
0.902217,0.33992
0.664511,0.277614
0.619965,0.604654
0.0784585,0.714766
0.580422,0.534025
0.0133406,0.101782
0.7396,0.988382
0.410222,0.551415
0.128624,0.99963
0.663091,0.0536133
0.0891839,0.534848
0.589522,0.25243
0.751912,0.774357
0.745415,0.830184
0.244425,0.302601
0.642521,0.580364
0.857978,0.146641
0.751295,0.307032
0.0217983,0.477943
0.0119682,0.829754
0.931535,0.602221
0.590602,0.0253088
0.576724,0.671135
0.670766,0.000824207
0.0544375,0.705347
0.240195,0.333857
0.586288,0.143621
0.917979,0.829717
0.659901,0.338199
0.6408,0.663394
0.243758,0.904326
0.0509667,0.283321
0.590354,0.101735
0.579678,0.802262
0.632015,0.612152
0.214373,0.591647
0.616955,0.56355
0.234686,0.804975
0.805799,0.193679
0.899026,0.905452
0.239309,0.860237
0.00385829,0.139221
0.968939,0.825596
0.163796,0.921837
0.58523,0.62884
0.533165,0.804596
0.0879172,0.828988
0.930723,0.584132
0.386394,0.678271
0.290423,0.510402
0.102048,0.0184091
0.58196,0.504796
0.309771,0.719004
0.912683,0.816645
0.722097,0.115571
0.975807,0.811709
0.95093,0.961406
0.787003,0.979666
0.901503,0.919869
0.548708,0.950798
0.755394,0.486733
0.315721,0.0818735
0.666005,0.843312
0.521583,0.246445
0.756846,0.0523992
0.0708083,0.812006
0.316802,0.858895
0.577898,0.652768
0.469413,0.626573
0.742143,0.490581
0.30229,0.191511
0.152917,0.717951
0.697616,0.25322
0.173089,0.93992
0.890718,0.599119
0.0858521,0.721797
0.80367,0.646113
0.489424,0.401573
0.648018,0.469676
0.522075,0.0110069
0.823013,0.404864
0.263759,0.592883
0.245651,0.139814
0.766387,0.841657
0.332238,0.715065
0.906575,0.50853
0.226481,0.634528
0.887748,0.0594924
0.999412,0.924097
0.523216,0.0608362
0.782633,0.89013
0.536243,0.609068
0.0106416,0.586303
0.0559791,0.0256669
0.0366738,0.658659
0.0635237,0.578054
0.170937,0.859686
0.9995,0.327283
0.16894,0.416589
0.131653,0.765887
0.274417,0.501178
0.135705,0.0382287
0.0977211,0.500898
0.424995,0.0234531
0.0842894,0.0971331
0.987263,0.948211
0.557279,0.866922
0.453226,0.523506
0.549173,0.567921
0.22658,0.509205
0.0872588,0.585846
0.445533,0.290104
0.617387,0.258196
0.674785,0.445033
0.21092,0.786326
0.287504,0.806438
0.844667,0.485337
0.986235,0.423209
0.446662,0.942388
0.039521,0.41123
0.359441,0.530952
0.397874,0.0267842
0.55029,0.91672
0.484641,0.8511
0.360305,0.0994628
0.685309,0.711222
0.00132573,0.447564
0.70576,0.130842
0.575875,0.618712
0.405038,0.380544
0.186983,0.786796
0.272133,0.692542
0.115752,0.0316495
0.974037,0.258368
0.669598,0.562414
0.0933659,0.0135584
0.0403427,0.0290395
0.94576,0.49124
0.34234,0.590633
0.690096,0.430401
0.141623,0.702645
0.150208,0.375405
0.506247,0.142949
0.761661,0.855968
0.236512,0.0821224
0.868918,0.166699
0.859242,0.423495
0.455145,0.141051
0.39942,0.974993
0.537407,0.429182
0.44274,0.0690179
0.0980574,0.630773
0.122013,0.483083
0.0737159,0.0438174
0.474219,0.464353
0.166998,0.763811
0.139216,0.615842
0.75879,0.317206
0.173174,0.645464
0.727586,0.520451
0.687151,0.409687
0.833182,0.596504
0.737555,0.546393
0.521386,0.288326
0.717508,0.136975
0.205993,0.0587931
0.689566,0.160248
0.643331,0.30405
0.347868,0.811579
0.275933,0.717047
0.480859,0.822086
0.437928,0.442931
0.760137,0.620075
0.265539,0.196719
0.71717,0.933311
0.342998,0.993125
0.589629,0.404321
0.950714,0.176179
0.464505,0.327184
0.464159,0.472099
0.530892,0.182014
0.342262,0.670152
0.974202,0.220459
0.0320382,0.985593
0.702641,0.32207
0.144156,0.307971
0.750902,0.1835
0.803575,0.582084
0.778803,0.511039
0.44435,0.0691138
0.0622386,0.495973
0.900294,0.787347
0.963527,0.651868
0.979052,0.851007
0.323107,0.428032
0.610046,0.443211
0.113363,0.853999
0.0744578,0.952308
0.937901,0.0875648
0.409635,0.106496
0.414467,0.640542
0.824041,0.553791
0.135875,0.165369
0.676407,0.627616
0.69673,0.914678
0.410651,0.120757
0.908104,0.758969
0.410836,0.310944
0.161952,0.871631
0.299663,0.389888
0.833099,0.485059
0.339058,0.909708
0.862016,0.946461
0.0340263,0.413516
0.520012,0.799917
0.440458,0.443661
0.997451,0.934478
0.0998469,0.2645
0.892116,0.133326
0.048004,0.776254
0.897011,0.588846
0.347815,0.458655
0.769599,0.805115
0.676745,0.758651
0.148539,0.931551
0.416609,0.976408
0.886116,0.981637
0.928099,0.755667
0.169183,0.748131
0.548048,0.962125
0.405786,0.689194
0.623672,0.988506
0.253006,0.403238
0.536564,0.723519
0.499773,0.145122
0.733968,0.584568
0.0432225,0.396784
0.201899,0.0817827
0.840433,0.812821
0.744372,0.878644
0.855051,0.988972
0.97061,0.160982
0.916649,0.741167
0.489298,0.898709
0.860834,0.0858311
0.775025,0.0373466
0.0258531,0.26662
0.669857,0.398698
0.122217,0.278859
0.423981,0.206421
0.790989,0.62199
0.0187743,0.157949
0.239732,0.834212
0.647033,0.220673
0.0993164,0.0801656
0.0691378,0.391405
0.552387,0.954368
0.695535,0.0397475
0.938456,0.469035
0.554866,0.184833
0.22218,0.79929
0.0659098,0.329892
0.728589,0.248033
0.526892,0.735767
0.942188,0.850806
0.472796,0.950873
0.108823,0.733178
0.567389,0.491571
0.712244,0.348555
0.42872,0.214422
0.605827,0.81156
0.765928,0.497858
0.537606,0.158214
0.62725,0.461462
0.646295,0.476062
0.275352,0.182116
0.512008,0.868475
0.116508,0.341262
0.0770289,0.240597
0.0914027,0.6434
0.594273,0.0192173
0.752395,0.564199
0.0557698,0.703096
0.0516508,0.319784
0.534206,0.768013
0.579573,0.480371
0.978229,0.140033
0.298248,0.345501
0.806963,0.515835
0.991897,0.925497
0.107613,0.453259
0.321734,0.267249
0.60851,0.619621
0.860217,0.438242
0.0816417,0.685539
0.704757,0.95162
0.515819,0.675915
0.379011,0.457151
0.776935,0.571589
0.339602,0.430662
0.911033,0.311141
0.451175,0.919176
0.264676,0.889262
0.405098,0.749422
0.674919,0.0716397
0.524898,0.396995
0.664243,0.782533
0.402153,0.846632
0.284874,0.272754
0.958293,0.262371
0.213991,0.366516
0.0424307,0.663049
0.120201,0.72981
0.301399,0.421442
0.852104,0.897136
0.208278,0.641001
0.560176,0.763137
0.652399,0.659452
0.408875,0.824853
0.896493,0.0574968
0.454491,0.083794
0.866327,0.421391
0.268023,0.118735
0.391488,0.26848
0.530851,0.552897
0.919413,0.349781
0.0128304,0.744841
0.474651,0.961843
0.383285,0.133031
0.0301674,0.77605
0.417051,0.235388
0.998525,0.238445
0.897897,0.977227
0.80208,0.650924
0.708421,0.306772
0.390566,0.698573
0.119964,0.162912
0.281647,0.256892
0.525373,0.387987
0.940884,0.673135
0.022916,0.0562232
0.801065,0.860296
0.822139,0.0357464
0.168778,0.275716
0.0517661,0.205424
0.440813,0.198945
0.43739,0.468817
0.446045,0.439338
0.0902622,0.335287
0.642059,0.248125
0.946698,0.798683
0.961596,0.032625
0.289518,0.0666617
0.454649,0.243243
0.916378,0.81489
0.871113,0.395532
0.255829,0.939294
0.97504,0.672178
0.947894,0.0779679
0.283392,0.143818
0.342763,0.99966
0.468477,0.724205
0.163543,0.780153
0.11544,0.914522
0.162647,0.253805
0.0524885,0.757499
0.790125,0.109345
0.176006,0.0140841
0.257327,0.079642
0.894532,0.630655
0.0261872,0.173704
0.112998,0.765645
0.437823,0.282016
0.359984,0.0880377
0.231855,0.385717
0.385378,0.643376
0.367581,0.574618
0.354771,0.853855
0.768377,0.531124
0.784929,0.470211
0.227711,0.931024
0.0403683,0.837417
0.851501,0.0178355
0.0974775,0.216375
0.84703,0.108828
0.282532,0.99201
0.757655,0.873217
0.155233,0.39553
0.483568,0.195478
0.581196,0.515216
0.158592,0.715423
0.290041,0.966573
0.820428,0.526173
0.0572967,0.644812
0.115024,0.588805
0.519828,0.842226
0.679643,0.342735
0.36057,0.560197
0.776571,0.531144
0.639973,0.458048
0.450057,0.623601
0.496818,0.922505
0.318035,0.207712
0.403191,0.652051
0.167267,0.801603
0.517026,0.984386
0.950959,0.325859
0.852032,0.807067
0.451879,0.771387
0.360192,0.909329
0.751554,0.566903
0.909638,0.88002
0.440217,0.431197
0.962342,0.270209
0.728256,0.216789
0.84039,0.602314
0.524819,0.178314
0.386026,0.337208
0.989258,0.842854
0.644457,0.789217
0.773603,0.156525
0.482384,0.161482
0.968549,0.724562
0.495949,0.334416
0.243745,0.420429
0.987332,0.856141
0.736162,0.995299
0.426496,0.89697
0.167179,0.176379
0.393168,0.388838
0.991152,0.895435
0.073749,0.233557
0.570765,0.515971
0.358825,0.459775
0.248992,0.560023
0.716548,0.00328197
0.164764,0.0225948
0.747157,0.198933
0.533348,0.133314
0.553743,0.243106
0.0992475,0.777093
0.772392,0.541075
0.438045,0.835409
0.0117881,0.198887
0.587725,0.605223
0.500659,0.404956
0.638513,0.578877
0.0948478,0.574408
0.0341828,0.209278
0.769301,0.453673
0.456955,0.283175
0.30577,0.48585
0.684782,0.621719
0.755033,0.0529265
0.296033,0.218131
0.995223,0.308776
0.84985,0.39528
0.230689,0.767615
0.966503,0.287895
0.893119,0.242477
0.647433,0.554228
0.133104,0.393777
0.968185,0.285946
0.495224,0.227952
0.681625,0.00236773
0.285543,0.264525
0.750374,0.13858
0.7603,0.591312
0.644239,0.435157
0.653287,0.515333
0.824109,0.940271
0.335551,0.648511
0.416126,0.673959
0.961854,0.566241
0.808718,0.382628
0.936856,0.854973
0.24875,0.456151
0.742097,0.0699601
0.297912,0.216935
0.219303,0.237321
0.501846,0.979537
0.118118,0.504845
0.0961575,0.252221
0.687377,0.878417
0.39375,0.740396
0.680667,0.340664
0.989175,0.217858
0.891817,0.0162189
0.58246,0.405301
0.787929,0.853671
0.708644,0.391178
0.84733,0.724785
0.794745,0.957394
0.17433,0.589427
0.826748,0.0926569
0.0721944,0.393632
0.898478,0.328595
0.580815,0.190312
0.0687289,0.994635
0.735031,0.268192
0.608857,0.462479
0.680337,0.415699
0.431918,0.598032
0.00333222,0.572154
0.425826,0.0143773
0.405555,0.791261
0.516045,0.13447
0.0918645,0.252885
0.842312,0.31079
0.403447,0.266194
0.659826,0.66906
0.997655,0.475641
0.665953,0.558304
0.552939,0.57847
0.846663,0.734682
0.197161,0.28797
0.703669,0.455519
0.0535511,0.877498
0.449652,0.135586
0.149964,0.0568833
0.848144,0.875478
0.00994797,0.555519
0.808404,0.36419
0.67498,0.101812
0.368006,0.650716
0.319776,0.078427
0.554068,0.0278327
0.586137,0.317431
0.895901,0.220022
0.954704,0.139076
0.427046,0.742564
0.198083,0.151865
0.0293628,0.130715
0.266301,0.251634
0.308517,0.479015
0.354493,0.416264
0.971783,0.156662
0.520852,0.364441
0.466253,0.780187
0.430903,0.195831
0.274258,0.83426
0.862092,0.750679
0.0681104,0.828327
0.0483486,0.448229
0.587305,0.964012
0.706575,0.00305258
0.154917,0.0143505
0.145065,0.904658
0.156293,0.18428
0.663295,0.411366
0.82763,0.46481
0.621472,0.017788
0.382229,0.799414
0.579601,0.142323
0.338155,0.848482
0.682742,0.0105039
0.761183,0.612413
0.44074,0.544834
0.993064,0.829294
0.793305,0.489089
0.492141,0.580368
0.594719,0.499881
0.404539,0.647059
0.831339,0.739784
0.151149,0.560831
0.0256415,0.494634
0.512422,0.97878
0.778193,0.647113
0.789437,0.894651
0.743133,0.357794
0.368298,0.127591
0.740005,0.425875
0.97071,0.129481
0.958775,0.180745
0.669833,0.963773
0.544142,0.75208
0.251961,0.161975
0.809034,0.13886
0.878644,0.6565
0.217331,0.640373
0.135007,0.0297934
0.00857304,0.242973
0.890086,0.647429
0.54208,0.786766
0.14456,0.679523
0.807114,0.285213
0.711088,0.512858
0.642339,0.547119
0.727863,0.681798
0.645571,0.601114
0.353195,0.397697
0.559672,0.189713
0.328573,0.605156
0.261656,0.368705
0.00907761,0.207217
0.23701,0.478987
0.72196,0.144084
0.791513,0.245583
0.0323497,0.612046
0.291569,0.333593
0.618806,0.17691
0.689768,0.0986827
0.645801,0.329894
0.0116926,0.332107
0.933221,0.373665
0.771361,0.657264
0.846977,0.286416
0.891572,0.331033
0.699738,0.17555
0.382767,0.153227
0.632214,0.708816
0.8529,0.619777
0.865361,0.354174
0.96622,0.644413
0.978006,0.89771
0.0746203,0.257789
0.356471,0.596812
0.926707,0.764388
0.0964953,0.00227268
0.375937,0.938399
0.595663,0.0297167
0.316133,0.147299
0.478332,0.44264
0.61819,0.207704
0.360932,0.17807
0.886886,0.000956713
0.620734,0.993146
0.34732,0.739786
0.384199,0.486095
0.383805,0.31354
0.571328,0.362205
0.959017,0.458426
0.222814,0.9278
0.930072,0.885723
0.824122,0.319309
0.349026,0.30601
0.453309,0.419785
0.862425,0.665159
0.872863,0.93164
0.10971,0.480615
0.481572,0.233795
0.226941,0.996596
0.736382,0.102306
0.588401,0.57426
0.8878,0.12058
0.482785,0.972206
0.430632,0.459128
0.386928,0.441802
0.327525,0.653445
0.972754,0.317
0.62301,0.151647
0.571433,0.32178
0.986939,0.0763186
0.00795897,0.433858
0.914473,0.859802
0.0935964,0.117669
0.114265,0.396045
0.498351,0.320537
0.894797,0.850647
0.971227,0.0867517
0.0589577,0.782597
0.241726,0.454012
0.895813,0.489589
0.143034,0.628654
0.945654,0.223338
0.374985,0.115789
0.437569,0.568665
0.644983,0.946418
0.380276,0.424507
0.284309,0.652942
0.770611,0.294749
0.690794,0.377905
0.698442,0.884877
0.735523,0.189145
0.275897,0.59324
0.375837,0.70675
0.160762,0.334854
0.824444,0.617563
0.246217,0.0565758
0.279914,0.967478
0.0832669,0.191871
0.760536,0.654899
0.601317,0.520836
0.945343,0.405519
0.0584611,0.981593
0.276343,0.229652
0.607557,0.829072
0.713949,0.967137
0.156282,0.306
0.899239,0.449472
0.156223,0.432179
0.767033,0.275076
0.892639,0.316985
0.373561,0.591477
0.558955,0.138856
0.330728,0.653475
0.308374,0.642222
0.163057,0.0912634
0.496782,0.909692
0.891285,0.1084
0.338052,0.555243
0.384316,0.167628
0.134765,0.94561
0.251609,0.0982649
0.547737,0.291046
0.723225,0.150848
0.425925,0.70396
0.0209454,0.490258
0.0817345,0.318564
0.45742,0.394506
0.0479816,0.640689
0.282911,0.788148
0.879411,0.356356
0.266048,0.445968
0.554369,0.376193
0.931437,0.157333
0.324961,0.892421
0.83803,0.315753
0.414018,0.459726
0.750772,0.0896395
0.240488,0.961755
0.665715,0.473997
0.964255,0.666412
0.984976,0.686661
0.0811671,0.0459892
0.686678,0.442396
0.230544,0.129149
0.485505,0.969589
0.415558,0.109955
0.486148,0.751553
0.908886,0.969926
0.862347,0.417585
0.733338,0.233847
0.693572,0.700378
0.790017,0.147356
0.109111,0.444344
0.918341,0.0305051
0.696918,0.774826
0.461486,0.882596
0.928585,0.681894
0.12429,0.542654
0.671802,0.615263
0.584853,0.354834
0.464789,0.157307
0.90886,0.000410601
0.970337,0.950937
0.368523,0.817745
0.0515924,0.832684
0.533062,0.101861
0.249216,0.745165
0.189509,0.323079
0.353584,0.358327
0.133153,0.10785
0.990446,0.0505019
0.732396,0.594639
0.137293,0.919031
0.534294,0.856686
0.21152,0.809095
0.966402,0.119147
0.119558,0.676309
0.627247,0.875261
0.693007,0.0898948
0.922579,0.995769
0.0976298,0.744599
0.489764,0.455641
0.77872,0.346846
0.705173,0.679273
0.787123,0.132305
0.182807,0.838325
0.432964,0.77757
0.6966,0.915202
0.771888,0.570257
0.379351,0.230895
0.350042,0.983408
0.659718,0.345753
0.221014,0.4696
0.559494,0.286964
0.282733,0.914021
0.65862,0.482073
0.937715,0.380363
0.727209,0.148384
0.827658,0.716435
0.848739,0.432382
0.270707,0.614781
0.392351,0.031546
0.946748,0.703671
0.273928,0.0889511
0.319846,0.718636
0.702045,0.65328
0.999033,0.669888
0.139488,0.361762
0.648727,0.220047
0.134069,0.698982
0.181056,0.93146
0.311823,0.792689
0.941074,0.11877
0.835205,0.0390324
0.471414,0.768731
0.383512,0.683944
0.71549,0.742122
0.445793,0.775863
0.864814,0.662239
0.380875,0.719721
0.373001,0.18466
0.854548,0.0829198
0.444682,0.372034
0.592081,0.994035
0.693017,0.0934087
0.0248686,0.72615
0.518839,0.874073
0.992843,0.336692
0.375724,0.459913
0.228644,0.828048
0.511992,0.847139
0.58926,0.612156
0.388019,0.227483
0.889721,0.0350534
0.754775,0.252833
0.437493,0.270596
0.353516,0.127776
0.49981,0.292041
0.286077,0.798198
0.891607,0.0918911
0.818041,0.979094
0.853167,0.916476
0.253167,0.33688
0.796793,0.84601
0.674058,0.628892
0.47603,0.0254371
0.637593,0.18605
0.413533,0.0652907
0.100344,0.0256125
0.278446,0.303254
0.573851,0.855119
0.982895,0.715939
0.00798011,0.927367
0.725565,0.482704
0.574596,0.294057
0.273151,0.617172
0.533647,0.392637
0.729517,0.126318
0.972328,0.786815
0.415707,0.52631
0.551747,0.646386
0.832436,0.891737
0.957028,0.189341
0.214953,0.245969
0.549224,0.0573717
0.91249,0.493399
0.209338,0.123074
0.0504407,0.895385
0.378089,0.217318
0.511375,0.776006
0.393178,0.952685
0.345322,0.784525
0.910843,0.926825
0.71364,0.0748388
0.601149,0.883171
0.529557,0.129347
0.0210835,0.152896
0.342237,0.361993
0.607963,0.978111
0.0354828,0.55719
0.0505891,0.157186
0.28026,0.947973
0.843358,0.259927
0.477245,0.330701
0.106706,0.221448
0.174133,0.98862
0.773145,0.499884
0.426709,0.519454
0.594293,0.683988
0.56716,0.140349
0.269696,0.195442
0.348338,0.0967167
0.45871,0.290779
0.26889,0.690575
0.247766,0.0666728
0.223859,0.304373
0.252346,0.298355
0.558282,0.504119
0.83482,0.0957045
0.317152,0.0355268
0.0241466,0.941527
0.441411,0.491285
0.0107392,0.797292
0.48128,0.86812
0.00846868,0.605032
0.800474,0.0484399
0.145157,0.278164
0.568943,0.148813
0.839388,0.603867
0.67054,0.837833
0.142206,0.0871539
0.385509,0.894398
0.398518,0.394553
0.490257,0.94379
0.979317,0.233338
0.174864,0.807409
0.298694,0.00346381
0.800756,0.616275
0.484394,0.309433
0.914465,0.282036
0.330476,0.492863
0.771027,0.71494
0.863753,0.475632
0.0794991,0.339971
0.177804,0.703141
0.790295,0.750039
0.644437,0.320011
0.714563,0.175803
0.119594,0.0429547
0.276292,0.20482
0.0122294,0.098911
0.102375,0.451157
0.0674315,0.310923
0.620357,0.90313
0.185166,0.551826
0.0446891,0.534822
0.249762,0.515642
0.991274,0.815716
0.155687,0.113514
0.816655,0.0707733
0.820812,0.333491
0.653502,0.60695
0.782753,0.465249
0.508204,0.368065
0.572885,0.902347
0.00125782,0.784496
0.235653,0.585115
0.896038,0.103633
0.00676295,0.303084
0.85491,0.516395
0.0512168,0.191929
0.707571,0.899599
0.715316,0.300979
0.414493,0.698845
0.769619,0.871003
0.204495,0.231148
0.838098,0.590431
0.0556795,0.857997
0.226062,0.620851
0.523198,0.563883
0.348379,0.798947
0.384062,0.524456
0.628089,0.584032
0.887117,0.2801
0.796494,0.634851
0.826781,0.742027
0.641626,0.847711
0.14869,0.534352
0.233197,0.356942
0.227945,0.563183
0.794331,0.00281557
0.593246,0.43244
0.290436,0.632429
0.25328,0.648926
0.212809,0.516498
0.315445,0.776479
0.300935,0.561188
0.145221,0.699507
0.979606,0.929023
0.563875,0.0323375
0.774365,0.7761
0.623811,0.390655
0.925007,0.415991
0.772933,0.772501
0.335684,0.158204
0.161019,0.000878856
0.433319,0.130015
0.762444,0.754266
0.403191,0.723755
0.240253,0.0157245
